title,index,frame_id,order
ByebyeC-BOY,56,0000f7c9,1
ByebyeC-BOY,56,0000f7d1,2
ByebyeC-BOY,56,0000f7bb,3
ByebyeC-BOY,56,0000f7d2,4
ByebyeC-BOY,56,0000f7ef,5
ByebyeC-BOY,56,0000f7d4,5
ByebyeC-BOY,56,0000f7e2,6
ByebyeC-BOY,56,0000f7f4,7
ByebyeC-BOY,56,0000f7c7,8
ByebyeC-BOY,56,0000f7f6,8
ByebyeC-BOY,56,0000f7f5,9
ByebyeC-BOY,56,0000f7ca,10
ByebyeC-BOY,56,0000f7e8,11
ByebyeC-BOY,56,0000f7d9,12
ByebyeC-BOY,56,0000f7cd,13
ByebyeC-BOY,57,0000f817,0
ByebyeC-BOY,57,0000f805,1
ByebyeC-BOY,57,0000f7fe,2
ByebyeC-BOY,57,0000f80a,3
ByebyeC-BOY,57,0000f80c,4
ByebyeC-BOY,57,0000f80b,5
ByebyeC-BOY,57,0000f81a,6
ByebyeC-BOY,57,0000f811,7
ByebyeC-BOY,57,0000f801,8
ByebyeC-BOY,57,0000f814,9
ByebyeC-BOY,57,0000f81b,10
ByebyeC-BOY,58,0000f837,0
ByebyeC-BOY,58,0000f838,1
ByebyeC-BOY,58,0000f839,2
ByebyeC-BOY,58,0000f82d,2
ByebyeC-BOY,58,0000f83a,3
ByebyeC-BOY,58,0000f833,4
ByebyeC-BOY,58,0000f82c,5
ByebyeC-BOY,58,0000f82b,6
ByebyeC-BOY,58,0000f822,7
ByebyeC-BOY,58,0000f82a,8
ByebyeC-BOY,59,0000f863,0
ByebyeC-BOY,59,0000f853,1
ByebyeC-BOY,59,0000f862,2
ByebyeC-BOY,59,0000f84c,3
ByebyeC-BOY,59,0000f866,4
ByebyeC-BOY,59,0000f859,5
ByebyeC-BOY,59,0000f84e,6
ByebyeC-BOY,59,0000f85d,7
ByebyeC-BOY,59,0000f848,8
ByebyeC-BOY,59,0000f85b,9
ByebyeC-BOY,59,0000f84f,10
ByebyeC-BOY,59,0000f856,11
ByebyeC-BOY,60,0000f889,0
ByebyeC-BOY,60,0000f879,1
ByebyeC-BOY,60,0000f8a6,1
ByebyeC-BOY,60,0000f8a9,1
ByebyeC-BOY,60,0000f89f,1
ByebyeC-BOY,60,0000f888,1
ByebyeC-BOY,60,0000f88b,2
ByebyeC-BOY,60,0000f876,3
ByebyeC-BOY,60,0000f867,4
ByebyeC-BOY,60,0000f894,5
ByebyeC-BOY,60,0000f882,6
ByebyeC-BOY,60,0000f899,7
ByebyeC-BOY,60,0000f881,8
ByebyeC-BOY,60,0000f86f,8
ByebyeC-BOY,61,0000f8b1,0
ByebyeC-BOY,61,0000f8dc,1
ByebyeC-BOY,61,0000f8e4,2
ByebyeC-BOY,61,0000f8c2,3
ByebyeC-BOY,61,0000f8c3,4
ByebyeC-BOY,61,0000f8df,5
ByebyeC-BOY,61,0000f8bc,5
ByebyeC-BOY,61,0000f8c4,6
ByebyeC-BOY,61,0000f8e0,7
ByebyeC-BOY,61,0000f8d8,7
ByebyeC-BOY,61,0000f8c5,8
ByebyeC-BOY,61,0000f8d9,9
ByebyeC-BOY,61,0000f8ca,10
ByebyeC-BOY,61,0000f8dd,11
ByebyeC-BOY,62,0000f8e5,0
ByebyeC-BOY,62,0000f8f7,1
ByebyeC-BOY,62,0000f8fa,2
ByebyeC-BOY,62,0000f8f8,3
ByebyeC-BOY,62,0000f8f6,4
ByebyeC-BOY,62,0000f8f1,4
ByebyeC-BOY,63,0000f929,0
ByebyeC-BOY,63,0000f911,1
ByebyeC-BOY,63,0000f92b,2
ByebyeC-BOY,63,0000f91b,3
ByebyeC-BOY,63,0000f927,4
ByebyeC-BOY,63,0000f91d,5
ByebyeC-BOY,63,0000f922,6
ByebyeC-BOY,63,0000f90d,7
ByebyeC-BOY,63,0000f91c,8
ByebyeC-BOY,63,0000f921,9
ByebyeC-BOY,63,0000f925,10
ByebyeC-BOY,64,0000f94b,0
ByebyeC-BOY,64,0000f957,1
ByebyeC-BOY,64,0000f93c,2
ByebyeC-BOY,64,0000f935,3
ByebyeC-BOY,64,0000f951,4
ByebyeC-BOY,64,0000f948,4
ByebyeC-BOY,64,0000f930,5
ByebyeC-BOY,64,0000f942,6
ByebyeC-BOY,64,0000f947,7
ByebyeC-BOY,64,0000f938,8
ByebyeC-BOY,64,0000f92c,9
ByebyeC-BOY,64,0000f93b,10
ByebyeC-BOY,64,0000f93a,11
ByebyeC-BOY,65,0000f978,0
ByebyeC-BOY,65,0000f95c,0
ByebyeC-BOY,65,0000f964,1
ByebyeC-BOY,65,0000f981,2
ByebyeC-BOY,65,0000f988,3
ByebyeC-BOY,65,0000f991,4
ByebyeC-BOY,65,0000f96f,5
ByebyeC-BOY,65,0000f976,6
ByebyeC-BOY,65,0000f972,7
ByebyeC-BOY,65,0000f987,8
ByebyeC-BOY,65,0000f974,9
ByebyeC-BOY,65,0000f973,10
ByebyeC-BOY,65,0000f969,11
ByebyeC-BOY,65,0000f96c,12
ByebyeC-BOY,65,0000f97c,13
ByebyeC-BOY,65,0000f98a,13
ByebyeC-BOY,66,0000f9a1,0
ByebyeC-BOY,66,0000f9ae,0
ByebyeC-BOY,66,0000f9bd,0
ByebyeC-BOY,66,0000f9c5,0
ByebyeC-BOY,66,0000f9b5,1
ByebyeC-BOY,66,0000f9b0,2
ByebyeC-BOY,66,0000f9c6,3
ByebyeC-BOY,66,0000f997,4
ByebyeC-BOY,66,0000f99f,5
ByebyeC-BOY,66,0000f99d,6
ByebyeC-BOY,66,0000f99b,6
ByebyeC-BOY,66,0000f9af,6
ByebyeC-BOY,66,0000f9ba,6
ByebyeC-BOY,66,0000f9c3,7
ByebyeC-BOY,66,0000f9b7,8
ByebyeC-BOY,66,0000f9ab,9
ByebyeC-BOY,66,0000f999,10
ByebyeC-BOY,66,0000f9aa,11
ByebyeC-BOY,66,0000f9a6,12
ByebyeC-BOY,67,0000f9f2,0
ByebyeC-BOY,67,0000f9da,1
ByebyeC-BOY,67,0000f9ea,2
ByebyeC-BOY,67,0000f9ce,3
ByebyeC-BOY,67,0000f9d2,4
ByebyeC-BOY,67,0000fa04,5
ByebyeC-BOY,67,0000f9c7,5
ByebyeC-BOY,67,0000f9cf,5
ByebyeC-BOY,67,0000fa06,6
ByebyeC-BOY,67,0000f9d5,7
ByebyeC-BOY,67,0000f9db,7
ByebyeC-BOY,67,0000f9c9,8
ByebyeC-BOY,67,0000fa0b,9
ByebyeC-BOY,67,0000f9fc,10
ByebyeC-BOY,67,0000f9d6,11
ByebyeC-BOY,67,0000f9ca,12
ByebyeC-BOY,68,0000fa42,0
ByebyeC-BOY,68,0000fa41,1
ByebyeC-BOY,68,0000fa4f,2
ByebyeC-BOY,68,0000fa14,3
ByebyeC-BOY,68,0000fa2e,4
ByebyeC-BOY,68,0000fa43,5
ByebyeC-BOY,68,0000fa38,6
ByebyeC-BOY,68,0000fa0e,7
ByebyeC-BOY,68,0000fa1f,8
ByebyeC-BOY,68,0000fa11,9
ByebyeC-BOY,68,0000fa4d,10
ByebyeC-BOY,68,0000fa10,11
ByebyeC-BOY,68,0000fa3f,12
ByebyeC-BOY,68,0000fa15,13
ByebyeC-BOY,68,0000fa29,13
ByebyeC-BOY,69,0000fa92,0
ByebyeC-BOY,69,0000fa85,1
ByebyeC-BOY,69,0000fa8c,1
ByebyeC-BOY,69,0000fa95,2
ByebyeC-BOY,69,0000fa6a,3
ByebyeC-BOY,69,0000fa78,4
ByebyeC-BOY,69,0000fa99,5
ByebyeC-BOY,69,0000fa53,6
ByebyeC-BOY,69,0000fa66,7
ByebyeC-BOY,69,0000fa7e,7
ByebyeC-BOY,69,0000fa9d,8
ByebyeC-BOY,69,0000fa69,9
ByebyeC-BOY,69,0000fa73,10
ByebyeC-BOY,69,0000fa8b,11
ByebyeC-BOY,69,0000fa9f,12
ByebyeC-BOY,69,0000fa70,13
ByebyeC-BOY,70,0000faa2,0
ByebyeC-BOY,70,0000faea,1
ByebyeC-BOY,70,0000fab4,2
ByebyeC-BOY,70,0000fad7,3
ByebyeC-BOY,70,0000fae7,4
ByebyeC-BOY,70,0000fae0,5
ByebyeC-BOY,70,0000fabd,6
ByebyeC-BOY,70,0000faec,7
ByebyeC-BOY,70,0000faab,8
ByebyeC-BOY,70,0000fae8,9
ByebyeC-BOY,70,0000facd,10
ByebyeC-BOY,70,0000faef,11
ByebyeC-BOY,70,0000fadb,12
ByebyeC-BOY,70,0000fab2,13
ByebyeC-BOY,70,0000faa9,14
ByebyeC-BOY,70,0000faeb,15
ByebyeC-BOY,71,0000fb21,0
ByebyeC-BOY,71,0000fb13,1
ByebyeC-BOY,71,0000fb05,2
ByebyeC-BOY,71,0000fb06,3
ByebyeC-BOY,71,0000fb32,4
ByebyeC-BOY,71,0000fb24,5
ByebyeC-BOY,71,0000fb22,6
ByebyeC-BOY,71,0000fb33,7
ByebyeC-BOY,71,0000fb35,7
ByebyeC-BOY,71,0000fb15,7
ByebyeC-BOY,71,0000fb0c,8
ByebyeC-BOY,71,0000fb0a,9
ByebyeC-BOY,71,0000fb1a,10
ByebyeC-BOY,71,0000fafa,11
ByebyeC-BOY,71,0000fb0f,12
ByebyeC-BOY,71,0000fb01,12
ByebyeC-BOY,72,0000fb56,0
ByebyeC-BOY,72,0000fb61,1
ByebyeC-BOY,72,0000fb43,2
ByebyeC-BOY,72,0000fb8a,3
ByebyeC-BOY,72,0000fb46,3
ByebyeC-BOY,72,0000fb5c,4
ByebyeC-BOY,72,0000fb88,5
ByebyeC-BOY,72,0000fb3d,6
ByebyeC-BOY,72,0000fb7c,7
ByebyeC-BOY,72,0000fb72,8
ByebyeC-BOY,72,0000fb62,9
ByebyeC-BOY,72,0000fb42,10
ByebyeC-BOY,72,0000fb4a,11
ByebyeC-BOY,72,0000fb48,12
ByebyeC-BOY,72,0000fb85,13
ByebyeC-BOY,72,0000fb8c,14
ByebyeC-BOY,72,0000fb3a,15
ByebyeC-BOY,73,0000fba5,0
ByebyeC-BOY,73,0000fb8e,1
ByebyeC-BOY,73,0000fbb9,2
ByebyeC-BOY,73,0000fbc2,3
ByebyeC-BOY,73,0000fb9f,4
ByebyeC-BOY,73,0000fbba,5
ByebyeC-BOY,73,0000fb8f,6
ByebyeC-BOY,73,0000fbd6,7
ByebyeC-BOY,73,0000fbdc,8
ByebyeC-BOY,73,0000fbc9,9
ByebyeC-BOY,73,0000fba8,10
ByebyeC-BOY,73,0000fbd8,11
ByebyeC-BOY,73,0000fbc0,12
ByebyeC-BOY,73,0000fba2,13
ByebyeC-BOY,73,0000fbdd,14
ByebyeC-BOY,74,0000fc08,0
ByebyeC-BOY,74,0000fbfa,1
ByebyeC-BOY,74,0000fc11,2
ByebyeC-BOY,74,0000fc01,3
ByebyeC-BOY,74,0000fc06,4
ByebyeC-BOY,74,0000fc00,5
ByebyeC-BOY,74,0000fbfd,6
ByebyeC-BOY,74,0000fbe4,7
ByebyeC-BOY,74,0000fbf9,8
ByebyeC-BOY,74,0000fbea,9
ByebyeC-BOY,74,0000fbf8,10
ByebyeC-BOY,74,0000fc13,11
ByebyeC-BOY,74,0000fbff,12
ByebyeC-BOY,74,0000fc0f,13
ByebyeC-BOY,75,0000fc43,0
ByebyeC-BOY,75,0000fc58,1
ByebyeC-BOY,75,0000fc5f,2
ByebyeC-BOY,75,0000fc54,3
ByebyeC-BOY,75,0000fc3a,4
ByebyeC-BOY,75,0000fc29,5
ByebyeC-BOY,75,0000fc45,6
ByebyeC-BOY,75,0000fc51,7
ByebyeC-BOY,75,0000fc4b,8
ByebyeC-BOY,75,0000fc55,9
ByebyeC-BOY,75,0000fc2d,10
ByebyeC-BOY,75,0000fc4c,11
ByebyeC-BOY,75,0000fc4e,12
ByebyeC-BOY,75,0000fc37,13
ByebyeC-BOY,75,0000fc24,14
ByebyeC-BOY,76,0000fc61,0
ByebyeC-BOY,76,0000fc6f,0
ByebyeC-BOY,76,0000fc76,0
ByebyeC-BOY,76,0000fc6b,0
ByebyeC-BOY,76,0000fc8a,0
ByebyeC-BOY,76,0000fc91,1
ByebyeC-BOY,76,0000fc68,2
ByebyeC-BOY,76,0000fc7b,3
ByebyeC-BOY,76,0000fc6d,4
ByebyeC-BOY,76,0000fc85,5
ByebyeC-BOY,76,0000fc7f,6
ByebyeC-BOY,76,0000fc60,7
ByebyeC-BOY,76,0000fc75,8
ByebyeC-BOY,76,0000fc64,9
ByebyeC-BOY,78,0000fcc0,0
ByebyeC-BOY,78,0000fc9f,0
ByebyeC-BOY,78,0000fcae,1
ByebyeC-BOY,78,0000fcbf,2
ByebyeC-BOY,78,0000fcb4,3
ByebyeC-BOY,78,0000fc9d,4
ByebyeC-BOY,78,0000fcaf,5
ByebyeC-BOY,78,0000fca1,6
ByebyeC-BOY,78,0000fcab,7
ByebyeC-BOY,78,0000fcad,8
ByebyeC-BOY,79,0000fcd3,0
ByebyeC-BOY,79,0000fcc7,1
ByebyeC-BOY,79,0000fcea,2
ByebyeC-BOY,79,0000fce5,3
ByebyeC-BOY,79,0000fcd7,4
ByebyeC-BOY,79,0000fcdb,5
ByebyeC-BOY,79,0000fcc5,6
ByebyeC-BOY,79,0000fcd5,7
ByebyeC-BOY,79,0000fce6,8
ByebyeC-BOY,79,0000fcdc,9
ByebyeC-BOY,79,0000fcee,10
ByebyeC-BOY,80,0000fd25,0
ByebyeC-BOY,80,0000fd21,1
ByebyeC-BOY,80,0000fcfa,2
ByebyeC-BOY,80,0000fcf1,3
ByebyeC-BOY,80,0000fcfc,4
ByebyeC-BOY,80,0000fd1f,5
ByebyeC-BOY,80,0000fd18,6
ByebyeC-BOY,80,0000fd0b,7
ByebyeC-BOY,80,0000fd20,8
ByebyeC-BOY,80,0000fd1a,9
ByebyeC-BOY,80,0000fd08,10
ByebyeC-BOY,80,0000fd24,11
ByebyeC-BOY,80,0000fcf7,12
ByebyeC-BOY,80,0000fd26,13
ByebyeC-BOY,80,0000fd13,13
ByebyeC-BOY,80,0000fd27,13
ByebyeC-BOY,81,0000fd3e,0
ByebyeC-BOY,81,0000fd73,0
ByebyeC-BOY,81,0000fd4b,1
ByebyeC-BOY,81,0000fd3d,2
ByebyeC-BOY,81,0000fd3c,3
ByebyeC-BOY,81,0000fd5f,4
ByebyeC-BOY,81,0000fd84,5
ByebyeC-BOY,81,0000fd37,6
ByebyeC-BOY,81,0000fd7c,7
ByebyeC-BOY,81,0000fd61,8
ByebyeC-BOY,81,0000fd8d,9
ByebyeC-BOY,81,0000fd55,10
ByebyeC-BOY,81,0000fd48,11
ByebyeC-BOY,81,0000fd79,12
ByebyeC-BOY,81,0000fd68,12
ByebyeC-BOY,81,0000fd49,12
ByebyeC-BOY,81,0000fd4a,13
ByebyeC-BOY,81,0000fd35,14
ByebyeC-BOY,81,0000fd3b,15
ByebyeC-BOY,81,0000fd53,16
ByebyeC-BOY,81,0000fd36,17
ByebyeC-BOY,81,0000fd5b,18
ByebyeC-BOY,81,0000fd77,18
ByebyeC-BOY,81,0000fd31,19
ByebyeC-BOY,82,0000fdc6,0
ByebyeC-BOY,82,0000fda7,0
ByebyeC-BOY,82,0000fdcc,0
ByebyeC-BOY,82,0000fdbb,0
ByebyeC-BOY,82,0000fdcb,0
ByebyeC-BOY,82,0000fdb5,1
ByebyeC-BOY,82,0000fda8,2
ByebyeC-BOY,82,0000fda1,3
ByebyeC-BOY,82,0000fd94,4
ByebyeC-BOY,82,0000fdad,4
ByebyeC-BOY,82,0000fd9f,4
ByebyeC-BOY,82,0000fdbe,4
ByebyeC-BOY,82,0000fda0,5
ByebyeC-BOY,82,0000fdb0,6
ByebyeC-BOY,82,0000fdb3,6
ByebyeC-BOY,82,0000fd92,6
ByebyeC-BOY,83,0000fdf8,0
ByebyeC-BOY,83,0000fe1c,1
ByebyeC-BOY,83,0000fdfa,2
ByebyeC-BOY,83,0000fde9,3
ByebyeC-BOY,83,0000fe0d,4
ByebyeC-BOY,83,0000fe15,5
ByebyeC-BOY,83,0000fdea,5
ByebyeC-BOY,83,0000fdd1,6
ByebyeC-BOY,83,0000fdef,7
ByebyeC-BOY,83,0000fdf2,8
ByebyeC-BOY,83,0000fdde,9
ByebyeC-BOY,83,0000fdd5,10
ByebyeC-BOY,83,0000fe1f,11
ByebyeC-BOY,83,0000fe02,12
ByebyeC-BOY,83,0000fddd,13
ByebyeC-BOY,83,0000fe26,14
ByebyeC-BOY,83,0000fde2,15
ByebyeC-BOY,83,0000fdf3,16
ByebyeC-BOY,84,0000fe34,0
ByebyeC-BOY,84,0000fe7d,1
ByebyeC-BOY,84,0000fe53,2
ByebyeC-BOY,84,0000fe58,3
ByebyeC-BOY,84,0000fe5d,4
ByebyeC-BOY,84,0000fe57,5
ByebyeC-BOY,84,0000fe5c,6
ByebyeC-BOY,84,0000fe4b,7
ByebyeC-BOY,84,0000fe49,7
ByebyeC-BOY,84,0000fe44,8
ByebyeC-BOY,84,0000fe3c,9
ByebyeC-BOY,84,0000fe52,10
ByebyeC-BOY,84,0000fe6b,11
ByebyeC-BOY,84,0000fe59,12
ByebyeC-BOY,84,0000fe43,13
ByebyeC-BOY,84,0000fe80,14
ByebyeC-BOY,84,0000fe6e,15
ByebyeC-BOY,84,0000fe4a,16
ByebyeC-BOY,84,0000fe46,17
ByebyeC-BOY,84,0000fe50,18
ByebyeC-BOY,84,0000fe3d,19
ByebyeC-BOY,85,0000fed1,0
ByebyeC-BOY,85,0000fea7,1
ByebyeC-BOY,85,0000fed6,1
ByebyeC-BOY,85,0000febc,1
ByebyeC-BOY,85,0000fecf,2
ByebyeC-BOY,85,0000fec2,3
ByebyeC-BOY,85,0000feb5,4
ByebyeC-BOY,85,0000fe9b,5
ByebyeC-BOY,85,0000fea2,6
ByebyeC-BOY,85,0000feaf,7
ByebyeC-BOY,85,0000fec0,8
ByebyeC-BOY,85,0000feb1,9
ByebyeC-BOY,85,0000feab,10
ByebyeC-BOY,85,0000feca,11
ByebyeC-BOY,85,0000fece,12
ByebyeC-BOY,85,0000fea3,12
ByebyeC-BOY,85,0000feda,13
ByebyeC-BOY,85,0000fec4,14
ByebyeC-BOY,86,0000fede,0
ByebyeC-BOY,86,0000fef5,1
ByebyeC-BOY,86,0000feea,2
ByebyeC-BOY,86,0000ff0e,3
ByebyeC-BOY,86,0000ff0d,4
ByebyeC-BOY,86,0000ff06,5
ByebyeC-BOY,86,0000ff09,6
ByebyeC-BOY,86,0000fee9,7
ByebyeC-BOY,86,0000fefd,8
ByebyeC-BOY,86,0000fee3,9
ByebyeC-BOY,86,0000fedb,10
ByebyeC-BOY,86,0000ff12,11
ByebyeC-BOY,86,0000ff11,12
ByebyeC-BOY,86,0000ff00,13
ByebyeC-BOY,86,0000fef6,14
ByebyeC-BOY,86,0000ff0c,15
ByebyeC-BOY,86,0000fee1,16
ByebyeC-BOY,86,0000ff0a,16
ByebyeC-BOY,87,0000ff2a,0
ByebyeC-BOY,87,0000ff67,1
ByebyeC-BOY,87,0000ff4e,2
ByebyeC-BOY,87,0000ff42,3
ByebyeC-BOY,87,0000ff17,4
ByebyeC-BOY,87,0000ff65,5
ByebyeC-BOY,87,0000ff2e,6
ByebyeC-BOY,87,0000ff3b,7
ByebyeC-BOY,87,0000ff63,8
ByebyeC-BOY,87,0000ff74,9
ByebyeC-BOY,87,0000ff52,10
ByebyeC-BOY,87,0000ff2f,11
ByebyeC-BOY,87,0000ff48,12
ByebyeC-BOY,87,0000ff32,12
ByebyeC-BOY,87,0000ff55,13
ByebyeC-BOY,87,0000ff1d,14
ByebyeC-BOY,87,0000ff5f,15
ByebyeC-BOY,87,0000ff85,15
ByebyeC-BOY,87,0000ff72,15
ByebyeC-BOY,87,0000ff3c,15
ByebyeC-BOY,88,0000ff99,0
ByebyeC-BOY,88,0000ffa9,1
ByebyeC-BOY,88,0000ffab,2
ByebyeC-BOY,88,0000ff9a,3
ByebyeC-BOY,88,0000ff9d,4
ByebyeC-BOY,88,0000ffb0,5
ByebyeC-BOY,88,0000ff9b,6
ByebyeC-BOY,88,0000ffa3,7
ByebyeC-BOY,88,0000ffb1,8
ByebyeC-BOY,88,0000ffb2,8
ByebyeC-BOY,88,0000ffa2,9
ByebyeC-BOY,88,0000ffb6,10
ByebyeC-BOY,88,0000ffa0,10
ByebyeC-BOY,88,0000ff97,10
ByebyeC-BOY,88,0000ffa5,10
ByebyeC-BOY,89,0000ffba,0
ByebyeC-BOY,89,0000ffc2,0
ByebyeC-BOY,89,0000ffbd,1
ByebyeC-BOY,89,0000ffc9,2
ByebyeC-BOY,89,0000ffd3,2
ByebyeC-BOY,89,0000ffd0,2
ByebyeC-BOY,89,0000ffd4,3
ByebyeC-BOY,89,0000ffb8,4
ByebyeC-BOY,89,0000ffdb,5
ByebyeC-BOY,89,0000ffd8,5
ByebyeC-BOY,89,0000ffca,6
ByebyeC-BOY,89,0000ffc3,7
ByebyeC-BOY,89,0000ffc7,8
ByebyeC-BOY,90,00010017,0
ByebyeC-BOY,90,00010003,1
ByebyeC-BOY,90,00010005,2
ByebyeC-BOY,90,0000ffed,3
ByebyeC-BOY,90,0000fff3,4
ByebyeC-BOY,90,00010001,5
ByebyeC-BOY,90,0001000a,6
ByebyeC-BOY,90,00010007,7
ByebyeC-BOY,90,0000ffee,8
ByebyeC-BOY,90,0001001b,9
ByebyeC-BOY,90,0000ffef,10
ByebyeC-BOY,90,00010020,11
ByebyeC-BOY,90,00010026,12
ByebyeC-BOY,90,00010012,13
ByebyeC-BOY,90,00010002,14
ByebyeC-BOY,90,0000ffff,15
ByebyeC-BOY,90,00010016,16
ByebyeC-BOY,91,0001003b,0
ByebyeC-BOY,91,00010049,1
ByebyeC-BOY,91,00010060,2
ByebyeC-BOY,91,0001003d,3
ByebyeC-BOY,91,00010045,4
ByebyeC-BOY,91,0001004c,5
ByebyeC-BOY,91,0001004d,6
ByebyeC-BOY,91,0001004a,7
ByebyeC-BOY,91,00010050,8
ByebyeC-BOY,91,0001003a,9
ByebyeC-BOY,91,00010047,10
ByebyeC-BOY,91,0001005c,11
ByebyeC-BOY,91,0001002b,12
ByebyeC-BOY,91,00010053,12
Count3DeKimeteAgeru,3,0001008b,0
Count3DeKimeteAgeru,3,0001008a,1
Count3DeKimeteAgeru,3,0001008e,2
Count3DeKimeteAgeru,3,0001008f,2
Count3DeKimeteAgeru,3,0001007b,3
Count3DeKimeteAgeru,3,0001007c,4
Count3DeKimeteAgeru,3,0001008c,5
Count3DeKimeteAgeru,3,00010078,6
Count3DeKimeteAgeru,3,00010091,7
Count3DeKimeteAgeru,3,0001008d,8
Count3DeKimeteAgeru,4,00010093,0
Count3DeKimeteAgeru,4,000100bc,1
Count3DeKimeteAgeru,4,000100b0,2
Count3DeKimeteAgeru,4,00010099,3
Count3DeKimeteAgeru,4,000100b7,4
Count3DeKimeteAgeru,4,00010095,5
Count3DeKimeteAgeru,4,000100bd,5
Count3DeKimeteAgeru,4,00010094,6
Count3DeKimeteAgeru,4,000100b5,7
Count3DeKimeteAgeru,4,000100a0,8
Count3DeKimeteAgeru,4,000100ba,9
Count3DeKimeteAgeru,5,000100cb,0
Count3DeKimeteAgeru,5,00010102,1
Count3DeKimeteAgeru,5,000100e4,1
Count3DeKimeteAgeru,5,000100eb,2
Count3DeKimeteAgeru,5,000100cc,3
Count3DeKimeteAgeru,5,000100f6,4
Count3DeKimeteAgeru,5,000100ce,5
Count3DeKimeteAgeru,5,000100fc,5
Count3DeKimeteAgeru,5,000100ca,6
Count3DeKimeteAgeru,5,000100e6,7
Count3DeKimeteAgeru,5,000100d5,8
Count3DeKimeteAgeru,5,000100fa,9
Count3DeKimeteAgeru,5,000100e7,10
Count3DeKimeteAgeru,6,0001010b,0
Count3DeKimeteAgeru,6,00010121,1
Count3DeKimeteAgeru,6,0001013b,2
Count3DeKimeteAgeru,6,00010132,3
Count3DeKimeteAgeru,6,0001010f,4
Count3DeKimeteAgeru,6,00010128,5
Count3DeKimeteAgeru,6,0001013e,6
Count3DeKimeteAgeru,6,00010110,7
Count3DeKimeteAgeru,6,00010130,8
Count3DeKimeteAgeru,6,00010137,9
Count3DeKimeteAgeru,6,0001010c,9
Count3DeKimeteAgeru,6,0001010e,10
Count3DeKimeteAgeru,6,00010129,11
Count3DeKimeteAgeru,7,00010173,0
Count3DeKimeteAgeru,7,00010152,1
Count3DeKimeteAgeru,7,0001015c,2
Count3DeKimeteAgeru,7,0001018c,3
Count3DeKimeteAgeru,7,0001017f,4
Count3DeKimeteAgeru,7,0001017c,5
Count3DeKimeteAgeru,7,00010169,6
Count3DeKimeteAgeru,7,00010166,7
Count3DeKimeteAgeru,7,00010157,8
Count3DeKimeteAgeru,7,00010150,9
Count3DeKimeteAgeru,7,00010158,10
Count3DeKimeteAgeru,7,00010154,11
Count3DeKimeteAgeru,7,00010177,12
Count3DeKimeteAgeru,8,000101a9,0
Count3DeKimeteAgeru,8,000101a5,1
Count3DeKimeteAgeru,8,000101ae,2
Count3DeKimeteAgeru,8,000101b8,3
Count3DeKimeteAgeru,8,000101a6,4
Count3DeKimeteAgeru,8,00010198,5
Count3DeKimeteAgeru,8,000101ac,6
Count3DeKimeteAgeru,8,000101af,7
Count3DeKimeteAgeru,8,0001019a,8
Count3DeKimeteAgeru,8,000101aa,9
Count3DeKimeteAgeru,8,0001019d,9
Count3DeKimeteAgeru,8,000101b0,9
Count3DeKimeteAgeru,9,000101cf,0
Count3DeKimeteAgeru,9,000101c7,1
Count3DeKimeteAgeru,9,000101cd,2
Count3DeKimeteAgeru,9,000101be,3
Count3DeKimeteAgeru,9,000101d8,4
Count3DeKimeteAgeru,9,000101c5,5
Count3DeKimeteAgeru,9,000101c3,6
Count3DeKimeteAgeru,9,000101c8,7
Count3DeKimeteAgeru,9,000101c9,8
Count3DeKimeteAgeru,9,000101da,9
Count3DeKimeteAgeru,10,00010201,0
Count3DeKimeteAgeru,10,00010200,1
Count3DeKimeteAgeru,10,00010207,2
Count3DeKimeteAgeru,10,00010203,3
Count3DeKimeteAgeru,10,000101fe,4
Count3DeKimeteAgeru,10,000101f8,5
Count3DeKimeteAgeru,10,000101f0,6
Count3DeKimeteAgeru,11,00010215,0
Count3DeKimeteAgeru,11,00010227,1
Count3DeKimeteAgeru,11,0001022d,2
Count3DeKimeteAgeru,11,00010208,2
Count3DeKimeteAgeru,11,0001020c,3
Count3DeKimeteAgeru,11,00010220,4
Count3DeKimeteAgeru,11,00010226,5
Count3DeKimeteAgeru,11,0001021e,6
Count3DeKimeteAgeru,11,0001022b,7
Count3DeKimeteAgeru,11,0001021c,8
Count3DeKimeteAgeru,11,00010224,9
Count3DeKimeteAgeru,11,00010219,10
Count3DeKimeteAgeru,12,00010237,0
Count3DeKimeteAgeru,12,0001022f,1
Count3DeKimeteAgeru,12,0001023a,2
Count3DeKimeteAgeru,12,0001023e,3
Count3DeKimeteAgeru,12,0001022e,4
Count3DeKimeteAgeru,12,00010238,5
Count3DeKimeteAgeru,12,0001024b,6
Count3DeKimeteAgeru,12,00010254,6
Count3DeKimeteAgeru,12,00010234,7
Count3DeKimeteAgeru,12,00010231,8
Count3DeKimeteAgeru,13,00010272,0
Count3DeKimeteAgeru,13,0001025a,1
Count3DeKimeteAgeru,13,00010273,2
Count3DeKimeteAgeru,13,0001025e,3
Count3DeKimeteAgeru,13,0001026a,4
Count3DeKimeteAgeru,13,00010255,5
Count3DeKimeteAgeru,13,00010263,5
Count3DeKimeteAgeru,13,0001025f,6
Count3DeKimeteAgeru,13,00010264,6
Count3DeKimeteAgeru,13,00010271,6
Count3DeKimeteAgeru,14,0001027d,0
Count3DeKimeteAgeru,14,00010280,1
Count3DeKimeteAgeru,14,00010288,2
Count3DeKimeteAgeru,15,00010290,0
